0.300000,900.307983,15144770.000000,14171206.000000,0.068700,1562299117
0.300000,841.125000,15288654.000000,14171206.000000,0.078853,1562300026
0.300000,855.922974,15218016.000000,14171206.000000,0.073869,1562300876
0.300000,852.562988,14632874.000000,14171206.000000,0.032578,1562301740
0.300000,747.495972,15146430.000000,14171206.000000,0.068817,1562302601
0.300000,810.830017,14943120.000000,14171206.000000,0.054471,1562303356
0.300000,767.981995,15144602.000000,14171206.000000,0.068688,1562304174
0.300000,803.669983,15015060.000000,14171206.000000,0.059547,1562304954
0.300000,856.716980,14787958.000000,14171206.000000,0.043521,1562305763
0.300000,767.294983,14787950.000000,14171206.000000,0.043521,1562306627
0.300000,742.963013,14629974.000000,14171206.000000,0.032373,1562307401
0.300000,726.616028,15101780.000000,14171206.000000,0.065667,1562308152
0.300000,730.781982,15192856.000000,14171206.000000,0.072093,1562308885
0.300000,749.130005,14985834.000000,14171206.000000,0.057485,1562309624
0.300000,806.431030,16020724.000000,14171206.000000,0.130512,1562310381
0.300000,781.700012,14636584.000000,14171206.000000,0.032840,1562311194
0.300000,799.898987,15738064.000000,14171206.000000,0.110566,1562311984
0.300000,749.479980,14636110.000000,14171206.000000,0.032806,1562312792
0.300000,743.237976,15156390.000000,14171206.000000,0.069520,1562313549
